CDSCode,Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
33671160108639,2014-2015,33,67116,0108639,Riverside,Menifee Union Elementary,Oak Meadows Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,1014.0,229.0,0.225838264299803,320.0,0.315581854043393,997.0,227.0,0.227683049147442,318.0,0.318956870611836,1
33671160109843,2014-2015,33,67116,0109843,Riverside,Menifee Union Elementary,Santa Rosa Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,0730,Directly funded,1,K,12,1547.0,292.0,0.188752424046542,313.0,0.202327084680026,1525.0,290.0,0.19016393442623,311.0,0.203934426229508,1
33671160110601,2014-2015,33,67116,0110601,Riverside,Menifee Union Elementary,Evans Ranch Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,587.0,162.0,0.275979557069847,213.0,0.362862010221465,587.0,162.0,0.275979557069847,213.0,0.362862010221465,1
33671160116749,2014-2015,33,67116,0116749,Riverside,Menifee Union Elementary,Southshore Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,956.0,213.0,0.222803347280335,293.0,0.306485355648536,930.0,210.0,0.225806451612903,289.0,0.310752688172043,1
33671160116756,2014-2015,33,67116,0116756,Riverside,Menifee Union Elementary,Quail Valley Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,565.0,363.0,0.642477876106195,413.0,0.730973451327434,554.0,355.0,0.640794223826715,405.0,0.731046931407942,1
33671160119206,2014-2015,33,67116,0119206,Riverside,Menifee Union Elementary,Hans Christensen Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,805.0,360.0,0.447204968944099,452.0,0.561490683229814,805.0,360.0,0.447204968944099,452.0,0.561490683229814,1
33671160125906,2014-2015,33,67116,0125906,Riverside,Menifee Union Elementary,Herk Bouris Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,787.0,232.0,0.294790343074968,295.0,0.374841168996188,766.0,230.0,0.300261096605744,292.0,0.381201044386423,1
33671166107197,2014-2015,33,67116,6107197,Riverside,Menifee Union Elementary,Menifee Valley Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1006.0,315.0,0.313121272365805,435.0,0.432405566600398,1006.0,315.0,0.313121272365805,435.0,0.432405566600398,1
33671166108229,2014-2015,33,67116,6108229,Riverside,Menifee Union Elementary,Chester W. Morrison Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,400.0,131.0,0.3275,153.0,0.3825,390.0,130.0,0.333333333333333,151.0,0.387179487179487,1
33671166110365,2014-2015,33,67116,6110365,Riverside,Menifee Union Elementary,Callie Kirkpatrick Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,660.0,207.0,0.313636363636364,279.0,0.422727272727273,651.0,206.0,0.316436251920123,278.0,0.427035330261137,1
33671166113864,2014-2015,33,67116,6113864,Riverside,Menifee Union Elementary,Ridgemoor Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,731.0,274.0,0.374829001367989,351.0,0.480164158686731,715.0,268.0,0.374825174825175,344.0,0.481118881118881,1
33671166119721,2014-2015,33,67116,6119721,Riverside,Menifee Union Elementary,Bell Mountain Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1173.0,298.0,0.254049445865303,413.0,0.352088661551577,1173.0,298.0,0.254049445865303,413.0,0.352088661551577,1
33671240102731,2014-2015,33,67124,0102731,Riverside,Moreno Valley Unified,TownGate Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,849.0,625.0,0.736160188457008,724.0,0.852767962308598,832.0,613.0,0.736778846153846,710.0,0.853365384615385,1
33671240105940,2014-2015,33,67124,0105940,Riverside,Moreno Valley Unified,Alessandro,Unified School District,Special Education Schools (Public),Special Education School,,0,,,0,K,12,49.0,37.0,0.755102040816326,41.0,0.836734693877551,45.0,34.0,0.755555555555556,38.0,0.844444444444444,1
33671240108134,2014-2015,33,67124,0108134,Riverside,Moreno Valley Unified,La Jolla Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,842.0,503.0,0.597387173396675,604.0,0.717339667458432,829.0,494.0,0.595898673100121,594.0,0.716525934861279,1
33671240128868,2014-2015,33,67124,0128868,Riverside,Moreno Valley Unified,Moreno Valley Online Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,121.0,53.0,0.43801652892562,60.0,0.495867768595041,88.0,42.0,0.477272727272727,49.0,0.556818181818182,1
33671243330396,2014-2015,33,67124,3330396,Riverside,Moreno Valley Unified,Canyon Springs High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2488.0,1382.0,0.555466237942122,1764.0,0.709003215434084,2395.0,1334.0,0.556993736951983,1703.0,0.711064718162839,1
33671243330438,2014-2015,33,67124,3330438,Riverside,Moreno Valley Unified,Valley View High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2686.0,1537.0,0.57222635889799,1947.0,0.724869694713328,2594.0,1479.0,0.570161912104857,1875.0,0.722821896684657,1
33671243330685,2014-2015,33,67124,3330685,Riverside,Moreno Valley Unified,Moreno Valley Community Learning Center,Unified School District,High Schools (Public),Traditional,,1,0055,Locally funded,0,7,12,48.0,44.0,0.916666666666667,44.0,0.916666666666667,47.0,43.0,0.914893617021277,43.0,0.914893617021277,1
33671243330800,2014-2015,33,67124,3330800,Riverside,Moreno Valley Unified,Bayside Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,9,12,158.0,112.0,0.708860759493671,130.0,0.822784810126582,129.0,94.0,0.728682170542636,108.0,0.837209302325581,1
33671243330958,2014-2015,33,67124,3330958,Riverside,Moreno Valley Unified,March Valley,Unified School District,Opportunity Schools,Opportunity School,,0,,,0,9,12,119.0,92.0,0.773109243697479,103.0,0.865546218487395,119.0,92.0,0.773109243697479,103.0,0.865546218487395,1
33671243331071,2014-2015,33,67124,3331071,Riverside,Moreno Valley Unified,Vista del Lago High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2189.0,1507.0,0.688442211055276,1765.0,0.806304248515304,2118.0,1455.0,0.686968838526912,1706.0,0.80547686496695,1
33671243333762,2014-2015,33,67124,3333762,Riverside,Moreno Valley Unified,March Mountain High,Unified School District,Continuation High Schools,Continuation School,,0,,,0,7,12,313.0,232.0,0.741214057507987,256.0,0.817891373801917,259.0,199.0,0.768339768339768,222.0,0.857142857142857,1
33671243333770,2014-2015,33,67124,3333770,Riverside,Moreno Valley Unified,Moreno Valley High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2350.0,1859.0,0.791063829787234,2091.0,0.889787234042553,2230.0,1775.0,0.795964125560538,1997.0,0.895515695067265,1
33671246032288,2014-2015,33,67124,6032288,Riverside,Moreno Valley Unified,Armada Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,746.0,631.0,0.845844504021448,681.0,0.912868632707775,730.0,621.0,0.850684931506849,670.0,0.917808219178082,1
33671246032304,2014-2015,33,67124,6032304,Riverside,Moreno Valley Unified,Edgemont Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,701.0,636.0,0.907275320970043,674.0,0.961483594864479,701.0,636.0,0.907275320970043,674.0,0.961483594864479,1
33671246032312,2014-2015,33,67124,6032312,Riverside,Moreno Valley Unified,Midland Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,685.0,491.0,0.716788321167883,580.0,0.846715328467153,670.0,483.0,0.72089552238806,572.0,0.853731343283582,1
33671246032320,2014-2015,33,67124,6032320,Riverside,Moreno Valley Unified,Moreno Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,545.0,338.0,0.620183486238532,422.0,0.774311926605505,528.0,331.0,0.626893939393939,411.0,0.778409090909091,1
33671246032338,2014-2015,33,67124,6032338,Riverside,Moreno Valley Unified,Sunnymead Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,833.0,720.0,0.864345738295318,786.0,0.943577430972389,817.0,709.0,0.86780905752754,774.0,0.947368421052632,1
33671246103501,2014-2015,33,67124,6103501,Riverside,Moreno Valley Unified,Butterfield Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,753.0,570.0,0.756972111553785,663.0,0.880478087649402,741.0,564.0,0.761133603238866,655.0,0.883940620782726,1
33671246103519,2014-2015,33,67124,6103519,Riverside,Moreno Valley Unified,Sunnymeadows Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,655.0,523.0,0.798473282442748,593.0,0.905343511450382,641.0,515.0,0.803432137285491,583.0,0.909516380655226,1
33671246104582,2014-2015,33,67124,6104582,Riverside,Moreno Valley Unified,Ramona Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,802.0,663.0,0.826683291770574,718.0,0.895261845386534,780.0,647.0,0.82948717948718,700.0,0.897435897435897,1
33671246105514,2014-2015,33,67124,6105514,Riverside,Moreno Valley Unified,Honey Hollow Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,624.0,500.0,0.801282051282051,555.0,0.889423076923077,606.0,490.0,0.808580858085809,542.0,0.894389438943894,1
33671246106041,2014-2015,33,67124,6106041,Riverside,Moreno Valley Unified,Serrano Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,623.0,532.0,0.853932584269663,593.0,0.951845906902087,610.0,519.0,0.850819672131148,580.0,0.950819672131147,1
33671246106058,2014-2015,33,67124,6106058,Riverside,Moreno Valley Unified,Vista Heights Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1414.0,859.0,0.607496463932108,1069.0,0.756011315417256,1414.0,859.0,0.607496463932108,1069.0,0.756011315417256,1
33671246106066,2014-2015,33,67124,6106066,Riverside,Moreno Valley Unified,Sugar Hill Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,556.0,327.0,0.588129496402878,405.0,0.72841726618705,556.0,327.0,0.588129496402878,405.0,0.72841726618705,1
33671246106942,2014-2015,33,67124,6106942,Riverside,Moreno Valley Unified,Creekside Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,617.0,512.0,0.829821717990275,572.0,0.927066450567261,591.0,494.0,0.835871404399323,552.0,0.934010152284264,1
33671246106967,2014-2015,33,67124,6106967,Riverside,Moreno Valley Unified,Chaparral Hills Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,769.0,605.0,0.786736020806242,681.0,0.88556566970091,756.0,593.0,0.784391534391534,669.0,0.884920634920635,1
33671246107080,2014-2015,33,67124,6107080,Riverside,Moreno Valley Unified,Cloverdale Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,697.0,495.0,0.710186513629842,562.0,0.806312769010043,681.0,483.0,0.709251101321586,550.0,0.807635829662261,1
33671246107643,2014-2015,33,67124,6107643,Riverside,Moreno Valley Unified,Mountain View Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1239.0,822.0,0.663438256658596,996.0,0.803874092009685,1239.0,822.0,0.663438256658596,996.0,0.803874092009685,1
33671246107890,2014-2015,33,67124,6107890,Riverside,Moreno Valley Unified,Bear Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,901.0,614.0,0.681465038845727,729.0,0.809100998890122,887.0,606.0,0.683201803833145,719.0,0.810597519729425,1
33671246108674,2014-2015,33,67124,6108674,Riverside,Moreno Valley Unified,Badger Springs Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1147.0,962.0,0.838709677419355,1073.0,0.935483870967742,1147.0,962.0,0.838709677419355,1073.0,0.935483870967742,1
33671246108690,2014-2015,33,67124,6108690,Riverside,Moreno Valley Unified,Sunnymead Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1490.0,1213.0,0.814093959731544,1366.0,0.916778523489933,1490.0,1213.0,0.814093959731544,1366.0,0.916778523489933,1
33671246108716,2014-2015,33,67124,6108716,Riverside,Moreno Valley Unified,Box Springs Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,404.0,306.0,0.757425742574257,349.0,0.863861386138614,404.0,306.0,0.757425742574257,349.0,0.863861386138614,1
33671246108724,2014-2015,33,67124,6108724,Riverside,Moreno Valley Unified,Hendrick Ranch Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,696.0,556.0,0.798850574712644,632.0,0.908045977011494,683.0,545.0,0.797950219619327,620.0,0.907759882869693,1
33671246108732,2014-2015,33,67124,6108732,Riverside,Moreno Valley Unified,Hidden Springs Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,641.0,330.0,0.514820592823713,419.0,0.653666146645866,622.0,323.0,0.519292604501608,407.0,0.654340836012862,1
33671246109110,2014-2015,33,67124,6109110,Riverside,Moreno Valley Unified,North Ridge Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,791.0,342.0,0.43236409608091,457.0,0.577749683944374,776.0,336.0,0.43298969072165,451.0,0.581185567010309,1
33671246109508,2014-2015,33,67124,6109508,Riverside,Moreno Valley Unified,Ridge Crest Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,586.0,334.0,0.569965870307167,402.0,0.686006825938567,569.0,327.0,0.57469244288225,391.0,0.687170474516696,1
33671246109979,2014-2015,33,67124,6109979,Riverside,Moreno Valley Unified,Landmark Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1244.0,851.0,0.684083601286174,1008.0,0.810289389067524,1244.0,851.0,0.684083601286174,1008.0,0.810289389067524,1
33671246110027,2014-2015,33,67124,6110027,Riverside,Moreno Valley Unified,Palm Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1261.0,828.0,0.656621728786677,989.0,0.784298176050753,1261.0,828.0,0.656621728786677,989.0,0.784298176050753,1
33671246110928,2014-2015,33,67124,6110928,Riverside,Moreno Valley Unified,Seneca Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,471.0,287.0,0.609341825902335,354.0,0.751592356687898,451.0,277.0,0.614190687361419,340.0,0.753880266075388,1
33671570125666,2014-2015,33,67157,0125666,Riverside,Nuview Union,Excel Prep Charter - IE,Elementary School District,K-12 Schools (Public),Traditional,,1,1380,Directly funded,1,K,12,729.0,435.0,0.596707818930041,548.0,0.751714677640604,729.0,435.0,0.596707818930041,548.0,0.751714677640604,1
33671573331014,2014-2015,33,67157,3331014,Riverside,Nuview Union,Nuview Bridge Early College High,Elementary School District,High Schools (Public),Traditional,,1,0368,Locally funded,0,9,12,594.0,259.0,0.436026936026936,389.0,0.654882154882155,589.0,258.0,0.438030560271647,387.0,0.65704584040747,1
33671730105767,2014-2015,33,67173,0105767,Riverside,Palm Springs Unified,Rio Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,5,723.0,438.0,0.605809128630705,552.0,0.763485477178423,709.0,430.0,0.606488011283498,543.0,0.765867418899859,1
33671730118943,2014-2015,33,67173,0118943,Riverside,Palm Springs Unified,Cabot Yerxa Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,5,799.0,693.0,0.867334167709637,766.0,0.958698372966208,789.0,685.0,0.868187579214195,757.0,0.959442332065906,1
33671730123703,2014-2015,33,67173,0123703,Riverside,Palm Springs Unified,Painted Hills Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,0,,,0,6,8,845.0,726.0,0.859171597633136,793.0,0.938461538461538,845.0,726.0,0.859171597633136,793.0,0.938461538461538,1
33671730127316,2014-2015,33,67173,0127316,Riverside,Palm Springs Unified,Rancho Mirage High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,1196.0,717.0,0.599498327759197,916.0,0.765886287625418,1196.0,717.0,0.599498327759197,916.0,0.765886287625418,1
33671733330578,2014-2015,33,67173,3330578,Riverside,Palm Springs Unified,Cathedral City High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,1841.0,1387.0,0.753394894079305,1631.0,0.885931558935361,1741.0,1313.0,0.754164273406088,1545.0,0.887421022400919,1
33671733330818,2014-2015,33,67173,3330818,Riverside,Palm Springs Unified,Desert Hot Springs High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,1777.0,1461.0,0.822172200337648,1668.0,0.938660664040518,1708.0,1408.0,0.824355971896956,1607.0,0.940866510538642,1
33671733330925,2014-2015,33,67173,3330925,Riverside,Palm Springs Unified,Ramon Alternative Center,Unified School District,Opportunity Schools,Opportunity School,,0,,,0,7,10,86.0,80.0,0.930232558139535,83.0,0.965116279069767,86.0,80.0,0.930232558139535,83.0,0.965116279069767,1
